gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4907806443	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1655777/format/large			RMNH.INS.1655777_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_FS_dorsaal_NaOH/format/large			RMNH.INS.1468218_6							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_OSM_frenum/format/large			RMNH.INS.1468218_5							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_labels/format/large			RMNH.INS.1468218_2							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_FS_dorsaal/format/large			RMNH.INS.1468218_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_FSM_voorvleugel/format/large			RMNH.INS.1468218_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_FSM_antenne/format/large			RMNH.INS.1468218_4							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_OSM_ocelli/format/large			RMNH.INS.1468218_7							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161126352	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468218_FS_lateraal_NaOH/format/large			RMNH.INS.1468218_3							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_FSM_mesosoma_dorsaal/format/large			RMNH.INS.1468219_5							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_FSM_lateraal_NaOH/format/large			RMNH.INS.1468219_2							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_OSM_stemmaticum/format/large			RMNH.INS.1468219_8							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_FSM_kop_dorsaal/format/large			RMNH.INS.1468219_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_FSM_antenne/format/large			RMNH.INS.1468219_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_FSM_voorvleugel/format/large			RMNH.INS.1468219_7							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_OSM_clubgescheurd_6sensilla/format/large			RMNH.INS.1468219_9							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_labels/format/large			RMNH.INS.1468219_6							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_OSM_clubheel_6sensilla/format/large			RMNH.INS.1468219_4							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_FS_lateraal/format/large			RMNH.INS.1468219_3							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161124348	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468219_OSM_funicle_001112/format/large			RMNH.INS.1468219_10							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_kop_anterior/format/large			RMNH.INS.1468220_8							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_metasoma_ventraal/format/large			RMNH.INS.1468220_14							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_OSM_club_vs_F56/format/large			RMNH.INS.1468220_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FS_lateraal/format/large			RMNH.INS.1468220_11							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_labels/format/large			RMNH.INS.1468220_12							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_OSM_club_6sensilla/format/large			RMNH.INS.1468220_6							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_mesosoma_dorsaal/format/large			RMNH.INS.1468220_5							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_antenne/format/large			RMNH.INS.1468220_4							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_mesosoma_lateraal/format/large			RMNH.INS.1468220_10							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_poten/format/large			RMNH.INS.1468220_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_vleugels/format/large			RMNH.INS.1468220_7							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_mesosoma_dorsaal_notsubm/format/large			RMNH.INS.1468220_2							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_F123_002/format/large			RMNH.INS.1468220_9							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_metasoma_lateraal/format/large			RMNH.INS.1468220_3							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123356	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468220_FSM_kop_posterior/format/large			RMNH.INS.1468220_13							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FSM_tarsi/format/large			RMNH.INS.1468217_6							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FSM_mesosoma_dorsaal/format/large			RMNH.INS.1468217_5							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FS_dorsaal_NaOH/format/large			RMNH.INS.1468217_3							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FSM_vleugels/format/large			RMNH.INS.1468217_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_OSM_frenum/format/large			RMNH.INS.1468217_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_labels/format/large			RMNH.INS.1468217_4							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FSM_ventraal/format/large			RMNH.INS.1468217_8							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FSM_antenne/format/large			RMNH.INS.1468217_10							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FS_dorsaal/format/large			RMNH.INS.1468217_9							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_FSM_lateraal/format/large			RMNH.INS.1468217_2							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4161123355	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1468217_OSM_club_6sensilla/format/large			RMNH.INS.1468217_7							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_mesosoma_ventraal/format/large			RMNH.INS.1628485_3							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_mesosoma_lateraal/format/large			RMNH.INS.1628485_10							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_mesoscutum/format/large			RMNH.INS.1628485_4							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FSM_palpi_6_3/format/large			RMNH.INS.1628485_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_pronotum_anterodorsaal/format/large			RMNH.INS.1628485_22							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_T1_ventraal/format/large			RMNH.INS.1628485_18							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_kop_lateraal/format/large			RMNH.INS.1628485_15							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_scutellum/format/large			RMNH.INS.1628485_14							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_kop_posterior/format/large			RMNH.INS.1628485_13							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_lateraal/format/large			RMNH.INS.1628485_8							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_vleugels/format/large			RMNH.INS.1628485_23							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_propodeum/format/large			RMNH.INS.1628485_17							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_kop_ventraal/format/large			RMNH.INS.1628485_16							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_poten/format/large			RMNH.INS.1628485_6							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_prosternum/format/large			RMNH.INS.1628485_2							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_metasoma_ventraal/format/large			RMNH.INS.1628485_7							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_T1_dorsaal/format/large			RMNH.INS.1628485_9							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_metasoma_lateraal/format/large			RMNH.INS.1628485_19							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_kop_dorsaal/format/large			RMNH.INS.1628485_20							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_plate/format/large			RMNH.INS.1628485_11							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_labels/format/large			RMNH.INS.1628485_5							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_antennes_nat_18/format/large			RMNH.INS.1628485_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_metasoma_dorsaal/format/large			RMNH.INS.1628485_21							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116388	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628485_FS_kop_anterior/format/large			RMNH.INS.1628485_12							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_propodeum/format/large			RMNH.INS.1628474_5							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_poten/format/large			RMNH.INS.1628474_6							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_mesoscutum/format/large			RMNH.INS.1628474_9							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_kop_posterior/format/large			RMNH.INS.1628474_22							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_mesosoma_ventraal/format/large			RMNH.INS.1628474_18							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_mesosoma_lateraal/format/large			RMNH.INS.1628474_16							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FSM_palpi_6_4/format/large			RMNH.INS.1628474_4							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_poot3/format/large			RMNH.INS.1628474_2							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_antennes_31/format/large			RMNH.INS.1628474_19							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_kop_dorsaal/format/large			RMNH.INS.1628474_14							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_kop_anterior/format/large			RMNH.INS.1628474_3							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_kop_ventraal/format/large			RMNH.INS.1628474_8							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_kop_lateraal/format/large			RMNH.INS.1628474_7							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_T1_dorsaal/format/large			RMNH.INS.1628474_21							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_scutellum/format/large			RMNH.INS.1628474_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_labels/format/large			RMNH.INS.1628474_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_lateraal/format/large			RMNH.INS.1628474_13							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_pronotum_anterodorsaal/format/large			RMNH.INS.1628474_11							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_metasoma_ventraal/format/large			RMNH.INS.1628474_20							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_vleugels/format/large			RMNH.INS.1628474_17							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_plate/format/large			RMNH.INS.1628474_12							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_metasoma_lateraal/format/large			RMNH.INS.1628474_15							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116387	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628474_FS_metasoma_dorsaal/format/large			RMNH.INS.1628474_10							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_metasoma_ventraal/format/large			RMNH.INS.1628463_16							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_antennes_19_20/format/large			RMNH.INS.1628463_17							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_vleugels/format/large			RMNH.INS.1628463_9							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_metasoma_lateraal/format/large			RMNH.INS.1628463_15							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_metasoma_dorsaal/format/large			RMNH.INS.1628463_19							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_propodeum/format/large			RMNH.INS.1628463_5							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_kop_lateraal/format/large			RMNH.INS.1628463_2							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_postpectalcarinaincomplete/format/large			RMNH.INS.1628463_22							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_kop_anterior/format/large			RMNH.INS.1628463_14							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_mesoscutum/format/large			RMNH.INS.1628463_13							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_pronotum_anterpdorsaal/format/large			RMNH.INS.1628463_4							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_kop_dorsaal/format/large			RMNH.INS.1628463_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_plate/format/large			RMNH.INS.1628463_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_poten/format/large			RMNH.INS.1628463_21							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_mesosoma_ventraal/format/large			RMNH.INS.1628463_18							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_scutellum/format/large			RMNH.INS.1628463_12							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_mesosoma_lateraal/format/large			RMNH.INS.1628463_11							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_labels/format/large			RMNH.INS.1628463_3							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_kop_ventraal/format/large			RMNH.INS.1628463_20							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_lateraal/format/large			RMNH.INS.1628463_8							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_T1_dorsaal/format/large			RMNH.INS.1628463_6							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FSM_palpi_5_2/format/large			RMNH.INS.1628463_7							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132116386	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628463_FS_kop_posterior/format/large			RMNH.INS.1628463_10							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132115379	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628493_FSM_palpi_6_4/format/large			RMNH.INS.1628493_25							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132115379	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628493_FS_mesoscutum/format/large			RMNH.INS.1628493_9							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132115379	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628493_FS_antennes_47_48/format/large			RMNH.INS.1628493_22							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132115379	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628493_FS_kop_dorsaal/format/large			RMNH.INS.1628493_21							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132115379	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628493_FS_kop_posterior/format/large			RMNH.INS.1628493_16							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
4132115379	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/RMNH.INS.1628493_FS_vleugels/format/large			RMNH.INS.1628493_19							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
